DEPTH_M,VSHALE,PHIE,TEMP_C,PRESSURE_PA,K_MINERAL_PA,MU_MINERAL_PA,RHO_MINERAL_KGM3,K_DRY_PA,MU_DRY_PA,RHO_BRINE_FLUID_KGM3,K_BRINE_FLUID_PA,VP_BRINE_MPS,VS_BRINE_MPS,RHO_BRINE_KGM3,AI_BRINE,VPVS_BRINE,VP_OIL_MPS,VS_OIL_MPS,RHO_OIL_KGM3,VP_GAS_MPS,VS_GAS_MPS,RHO_GAS_KGM3,AI_OIL,VPVS_OIL,AI_GAS,VPVS_GAS
2083.9723999999687,0.8292943770962518,0.27002197748937834,70.51917199999906,20839723.999999687,23065713746.373787,10685748313.29876,2591.9493936032623,6327168144.477986,2931213274.873945,1011.097162079976,2670139306.1460104,2596.09006881312,1163.5532918083477,2165.0845479288478,5620754.493018826,2.2311741860816547,,,,,,,,,,
2084.1247999999687,0.8250073425192599,0.2647161167175048,70.52374399999906,20841247.999999687,23121785488.27433,10784613134.749113,2592.249486023652,6594021738.836553,3075626382.380446,1011.0953971632364,2670147448.462072,2627.172744906877,1189.509003959959,2173.6925156885186,5710665.733024941,2.208619469176639,,,,,,,,,,
2084.2771999999686,0.8138684289039652,0.26144208737668534,70.52831599999907,20842771.999999687,23267894431.41096,11042181066.819187,2593.029209976722,6794212282.078595,3224310753.440584,1011.0936321319213,2670155588.1848545,2655.9344683197173,1216.3134853467643,2179.4446704095344,5788462.221936388,2.1835937036927,,,,,,,,,,
2084.4295999999686,0.7973218742042838,0.26087711502223826,70.53288799999905,20844295.999999683,23486068863.321217,11426689658.613523,2594.1874688057,6885713268.434283,3350109763.131705,1011.0918669860345,2670163725.3144884,2677.238461919169,1239.316881581903,2181.194055398592,5839576.618022561,2.160253363531898,,,,,,,,,,
2084.5819999999685,0.7784484985199938,0.26284119514552995,70.53745999999906,20845819.999999687,23736614242.270508,11868173809.506527,2595.5086051036005,6861747540.027815,3430835232.4730797,1011.0901017255785,2670171859.851103,2687.9959652060334,1254.774027018002,2179.0581520650294,5857299.520700114,2.142215177655625,,,,,,,,,,
2084.7343999999684,0.7612206489639838,0.26634493608177207,70.54203199999905,20847343.999999683,23966927674.926025,12274019879.016748,2596.714554572521,6754502120.727615,3459137292.319944,1011.0883363505571,2670179991.794825,2688.411477898784,1261.2903549809628,2174.3910408306106,5845657.831609298,2.1314770760610164,,,,,,,,,,
2084.8867999999684,0.7492709768467594,0.2700159152250909,70.54660399999906,20848867.999999683,24127603753.98394,12557207635.621044,2597.551031620727,6618752741.914482,3444728839.072246,1011.0865708609736,2670188121.145782,2681.7117722649705,1260.1715970068246,2169.180378276602,5817116.556590545,2.1280528609235487,,,,,,,,,,
2085.0391999999683,0.7447355611065517,0.27263135941920014,70.55117599999905,20850391.999999683,24188788799.486767,12665063586.98414,2597.8685107225415,6507691151.780679,3407376984.6427836,1011.0848052568309,2670196247.904107,2672.495546979454,1254.4545026287497,2165.261511997189,5786651.748858486,2.1304045235432243,,,,,,,,,,
2085.1915999999683,0.7476873951183882,0.2735167111274599,70.55574799999906,20851915.999999683,24148954387.223404,12594842800.396088,2597.661882341713,6454045148.236804,3366095391.347828,1011.0830395381325,2670204372.0699196,2664.643779985766,1247.2803470375356,2163.706055313666,5765505.882009098,2.1363631570998978,,,,,,,,,,
2085.343999999968,0.7563522858164029,0.27267825742807766,70.56031999999905,20853439.99999968,24032295592.307213,12389221849.238169,2597.0553399928517,6463322096.67552,3331996772.0615315,1011.0812737048816,2670212493.6433587,2660.0064074491684,1240.6920262946596,2164.5946952713252,5757835.758952205,2.143969938610234,,,,,,,,,,
2085.496399999968,0.7679185705959347,0.27066414287758717,70.56489199999905,20854963.999999683,23877199950.257553,12115899524.292038,2596.2457000582845,6518671020.643962,3307739738.435476,1011.0795077570813,2670220612.6245418,2658.4117412183227,1235.4249408077512,2167.198051300551,5761304.745122854,2.151819712721833,,,,,,,,,,
2085.648799999968,0.7795094164318055,0.26830117598878905,70.56946399999904,20856487.99999968,23722481911.59742,11843271860.917774,2595.4343408497734,6590469152.066606,3290242486.0005364,1011.077741694735,2670228729.0136075,2658.3795803966113,1231.2581124035617,2170.3496021108785,5769613.06457347,2.1590757889157293,,,,,,,,,,
2085.801199999968,0.7888304320656551,0.2663927662231109,70.57403599999904,20858011.999999683,23598567759.615242,11624927647.205332,2594.781869755404,6648366823.694368,3275062456.535602,1011.075975517846,2670236842.810676,2658.200621887948,1227.695079852548,2172.8940757056153,5775988.383337304,2.165196118735941,,,,,,,,,,
2085.953599999968,0.7945050483644912,0.26545551253477073,70.57860799999904,20859535.99999968,23523346994.52102,11492380125.369904,2594.3846466144855,6672600224.038715,3259912724.883168,1011.0742092264176,2670244954.0158796,2656.851186132974,1224.516412942972,2174.086162955984,5776223.400804892,2.1697146384077977,,,,,,,,,,
2086.105999999968,0.7960793086758429,0.26555590119708194,70.58317999999903,20861059.999999683,23502508138.478184,11455658695.269772,2594.274448392691,6661820788.280669,3247123446.9930024,1011.0724428204529,2670253062.629347,2654.618499679452,1222.1796023930915,2173.845813025928,5770731.310709346,2.1720363312246174,,,,,,,,,,
2086.258399999968,0.7939183922745953,0.2663123610012711,70.58775199999903,20862583.99999968,23531115913.601135,11506070088.654331,2594.4257125407785,6633256119.319763,3243480254.19285,1011.070676299955,2670261168.6512027,2653.0880027661647,1221.7993252133845,2172.758694536232,5764520.02537995,2.17145970538395,,,,,,,,,,
2086.410799999968,0.7890436771888517,0.26708816054489326,70.59232399999904,20864107.99999968,23595738086.273495,11619941524.138887,2594.76694259678,6613860108.556868,3257057161.308876,1011.0689096649277,2670269272.081578,2654.3821527541995,1224.6296800046825,2171.779948122446,5764733.934005662,2.1674978126808506,,,,,,,,,,
2086.5631999999678,0.7828432856983626,0.267323729757964,70.59689599999902,20865631.99999968,23678109848.180862,11765085961.128927,2595.200970001115,6625508555.296058,3292056595.270925,1011.0671429153734,2670277372.9206033,2659.874451089819,1231.2076074853037,2171.7244069087965,5776514.264744898,2.1603785055572513,,,,,,,,,,
2086.7155999999677,0.7768396198814096,0.26683699599917,70.60146799999903,20867155.99999968,23758057024.23346,11905957283.590454,2595.621226608301,6671607344.286395,3343365662.1389894,1011.0653760512964,2670285471.1684012,2668.9095968364063,1240.4571091462399,2172.8031034527603,5799015.054840999,2.151553308177916,,,,,,,,,,
2086.8679999999677,0.7724046727365187,0.26588080073747333,70.60603999999903,20868679.999999676,23817234825.33998,12010233301.367905,2595.9316729084435,6735075583.546137,3396272894.562647,1011.0636090726993,2670293566.8251038,2678.7299354907223,1249.7323779525234,2174.5456830325465,5825020.617231402,2.1434428544448623,,,,,,,,,,
2087.0203999999676,0.7705434112149537,0.2649447687038046,70.61061199999904,20870203.99999968,23842101234.243355,12054050660.82253,2596.061961214953,6788170806.770208,3431952326.483837,1011.0618419795851,2670301659.8908367,2685.673790964329,1255.8239370568606,2176.1244712286357,5844360.458254856,2.138575091392551,,,,,,,,,,
2087.1727999999675,0.7716957026588196,0.2644022441615172,70.61518399999902,20871727.999999676,23826704507.903763,12026919863.912643,2595.9813008138826,6810537493.96245,3437730494.4914985,1011.0600747719576,2670309750.3657303,2687.264847023753,1256.649673010627,2176.924571829174,5849972.876498775,2.138435957720595,,,,,,,,,,
2087.3251999999675,0.7754963872121892,0.2642625382059368,70.61975599999903,20873251.999999672,23775969645.53939,11937520541.564793,2595.7152528951465,6802917653.0198,3415632272.256598,1011.0583074498201,2670317838.2499156,2683.836278226941,1252.5969454361227,2176.949786306098,5842576.812366692,2.1426176137548354,,,,,,,,,,
2087.4775999999674,0.7805941577686761,0.26417317527462364,70.62432799999902,20874775.999999672,23708038262.197227,11817821385.932741,2595.3584089561928,6787871996.849865,3383572186.031719,1011.0565400131754,2670325923.5435143,2678.716821178745,1246.7392446556269,2176.828353643995,5831106.727725003,2.148578247345264,,,,,,,,,,
2087.6299999999674,0.7847974613555531,0.2637094659158334,70.62889999999902,20876299.999999672,23652127450.05951,11719303537.83561,2595.0641777051114,6794618782.122732,3366640066.5101633,1011.0547724620269,2670334006.2466555,2676.513890521132,1243.4680461898033,2177.3459034428006,5827696.555033939,2.1524589222235537,,,,,,,,,,
2087.7823999999673,0.7857160967636292,0.2627078698454373,70.63347199999902,20877823.99999967,23639920213.818348,11697793650.54772,2594.999873226546,6840360868.773095,3384830795.3009176,1011.053004796378,2670342086.359471,2680.696801272065,1246.3825801789583,2178.8845654729053,5840928.88500429,2.1507816651987905,,,,,,,,,,
2087.9347999999673,0.7818840410922022,0.26146688082434794,70.63804399999901,20879347.999999672,23690871009.106125,11787571794.971128,2595.268117123546,6916492081.545623,3441352871.7129455,1011.0512370162319,2670350163.8820896,2691.3832168456847,1256.1225278890493,2181.0478709326067,5870035.6349650305,2.14261201203726,,,,,,,,,,
2088.087199999967,0.7737951451891468,0.2606426902754645,70.64261599999901,20880871.99999967,23798669982.16234,11977520326.45229,2595.8343398367597,6989064672.334726,3517493382.551321,1011.0494691215919,2670358238.8146343,2704.675621342165,1269.4408879469972,2182.771747625704,5903689.532757674,2.1306038327757824,,,,,,,,,,
2088.239599999967,0.7641154347492215,0.26094215027793854,70.64718799999902,20882395.999999672,23928118960.11178,12205628705.72297,2596.5119195675543,7012052337.702241,3576817193.268021,1011.047701112461,2670366311.1572366,2713.860254136648,1280.0933770861527,2182.797477215151,5923807.316243944,2.1200486641952216,,,,,,,,,,
2088.391999999967,0.7566571853766333,0.2627643791144333,70.651759999999,20883919.99999967,24028197963.838646,12382000073.118965,2597.0339970236355,6949882661.469357,3581352532.2202005,1011.0459329888427,2670374380.910024,2712.4430722799516,1281.640207050762,2180.292828094631,5913920.177106946,2.1163841906315284,,,,,,,,,,
2088.544399999967,0.7545828871260077,0.26602013035420347,70.65633199999901,20885443.999999672,24056084859.74212,12431149507.992577,2597.1791979011796,6795712900.075238,3511732003.2240157,1011.0441647507403,2670382448.0731225,2697.371019164468,1270.5962129020538,2175.235349623131,5867416.791935522,2.122917565607761,,,,,,,,,,
2088.696799999967,0.7589225336710254,0.2701808446066341,70.66090399999901,20886967.99999967,23997768899.467167,12328372195.729412,2596.8754226430283,6575102053.274288,3377826733.6956444,1011.0423963981567,2670390512.646665,2670.574347557172,1248.0949082203995,2168.4137162070947,5790910.0453937845,2.1397205692995094,,,,,,,,,,
2088.849199999967,0.7682195395416882,0.2745108115171218,70.66547599999902,20888491.99999967,23873173628.819263,12108804510.51696,2596.2246322320816,6332854052.375517,3212111339.11746,1011.0406279310955,2670398574.630775,2637.889361196994,1219.1592198982269,2161.0744848074573,5700675.392227866,2.16369553553243,,,,,,,,,,
2089.001599999967,0.7795166298776492,0.2783180868049046,70.670047999999,20890015.99999967,23722385842.322227,11843102581.675022,2595.4338359085646,6113756937.261484,3052216208.2971635,1011.0388593495599,2670406634.0255847,2606.2768717794265,1190.248430252042,2154.468057289361,5615140.268700814,2.189691500981465,,,,,,,,,,
2089.153999999967,0.7899422594361446,0.28113044486092015,70.67461999999901,20891539.99999967,23583816829.387894,11598935204.671902,2594.70404183947,5948172395.46313,2925415622.9378057,1011.037090653553,2670414690.8312173,2581.0902557823515,1166.6118189921817,2149.487047341036,5548020.072822326,2.212467089534646,,,,,,,,,,
2089.3063999999667,0.797790157727867,0.28281992057788885,70.679191999999,20893063.999999665,23479875446.683292,11415775622.588688,2594.154688959049,5844958506.419595,2841784019.8574204,1011.0353218430781,2670422745.047805,2564.50318160698,1150.6373962151256,2146.4169952859925,5504493.2134662215,2.228767455362206,,,,,,,,,,
2089.4587999999667,0.8026026423842303,0.28365202990775057,70.683763999999,20894587.99999967,23416290590.444553,11303723082.571192,2593.817815033104,5791496015.809015,2795723214.30081,1011.0335529181386,2670430796.6754727,2555.430732505426,1141.689033231026,2144.857846178153,5481035.656979048,2.238289637655057,,,,,,,,,,
2089.6111999999666,0.8045344592503428,0.284259992356663,70.688335999999,20896111.999999665,23390799212.06942,11258798922.620861,2593.682587852476,5757802892.110205,2771429244.918836,1011.0317838787377,2670438845.7143493,2550.4138245207923,1136.9986221858528,2143.7982824116343,5467572.776446562,2.24311074328101,,,,,,,,,,
2089.7635999999666,0.803641296907155,0.28543990344361936,70.692907999999,20897635.999999665,23402582654.004284,11279565357.471022,2593.7451092164993,5707711046.929275,2750999782.683486,1011.0300147248785,2670446892.164562,2545.3340046199382,1133.282213136492,2141.975065466052,5452041.971178761,2.245984252744448,,,,,,,,,,
2089.9159999999665,0.7998570601776613,0.2878061609343254,70.69747999999899,20899159.999999665,23452552260.020477,11367626061.002916,2594.010005787564,5614152479.487513,2721221354.874007,1011.0282454565645,2670454936.0262423,2537.0864755611115,1128.0688945031943,2138.4181025176385,5425351.646992555,2.2490527732159955,,,,,,,,,,
2090.0683999999665,0.7934174841318055,0.29146468366445477,70.70205199999899,20900683.999999665,23537750679.833546,11517761458.910591,2594.4607761107736,5472459752.907465,2677846616.9020834,1011.0264760737986,2670462977.299513,2524.76055800052,1120.4770340625823,2132.945598747049,5385176.920077354,2.253290769241687,,,,,,,,,,
2090.2207999999664,0.7853696100568786,0.2959057364791453,70.70662399999898,20902207.99999966,23644523974.04664,11705905759.920452,2595.0241272960184,5302943013.430557,2625375382.206214,1011.0247065765843,2670471015.98451,2509.762642919831,1111.1749777472903,2126.309612125495,5336532.431793923,2.2586565511112644,,,,,,,,,,
2090.3731999999663,0.7775344576521376,0.3001700780687648,70.71119599999899,20903731.999999665,23748794728.881817,11889636542.035978,2595.5725879643505,5142357904.581695,2574478711.5527368,1011.0229369649246,2670479052.081349,2495.199293770085,1102.0036998843036,2119.938195520019,5289668.28829778,2.264238581079219,,,,,,,,,,
2090.5255999999663,0.7718140217777777,0.3031990448903953,70.71576799999897,20905255.99999966,23825123941.565117,12024134736.889132,2595.9730184755554,5029873518.788785,2538491596.0044303,1011.0211672388234,2670487085.5901694,2484.843338372147,1095.4431814900472,2115.4171309833146,5256480.165802209,2.2683452509076787,,,,,,,,,,
2090.6779999999662,0.7693744322591659,0.30414873631526024,70.720339999999,20906779.999999665,23857728056.474327,12081587149.030544,2596.143789741858,4996610049.696848,2530290378.9597173,1011.0193973982831,2670495116.511094,2482.1542728470204,1094.0308978254475,2114.030208908065,5247349.115968833,2.268815513145633,,,,,,,,,,
2090.830399999966,0.7702113234538431,0.30256289027525757,70.72491199999898,20908303.99999966,23846539828.539326,12061872014.544394,2596.085207358231,5061370444.789922,2560103183.1959977,1011.0176274433076,2670503144.844249,2489.585783013189,1099.8142281423038,2116.502579097564,5269214.730632043,2.263642094554776,,,,,,,,,,
2090.982799999966,0.7734424214931237,0.2984428061915039,70.72948399999899,20909827.999999665,23803378403.155777,11985816976.97444,2595.8590304954814,5228454170.198793,2632705899.772331,1011.0158573738998,2670511170.5897694,2507.8982092106735,1113.6252404024758,2122.8739865356292,5323951.869212628,2.2520127222550137,,,,,,,,,,
2091.135199999966,0.7779710463577656,0.29225367326976304,70.73405599999899,20911351.99999966,23742976217.10557,11879383977.083403,2595.542026754956,5485237003.561407,2744442650.1032796,1011.014087190063,2670519193.747775,2535.599797800206,1134.4538814700884,2132.457916018547,5407059.860674077,2.2350840692743144,,,,,,,,,,
2091.287599999966,0.7830358200107687,0.28492044016930423,70.73862799999898,20912875.99999966,23675549069.986282,11760573733.838455,2595.187492599246,5797856748.97932,2880022828.321409,1011.0123168918007,2670527214.3183975,2568.5304979923203,1159.0533883762141,2143.823604231396,5506476.309784159,2.2160588319324317,,,,,,,,,,
2091.439999999966,0.7882359365170925,0.2776913564404253,70.74319999999898,20914399.99999966,23606457694.093147,11638830350.586208,2594.823484443804,6113041333.759279,3013948637.7724705,1011.0105464791159,2670535232.3017645,2600.5590657931775,1182.6140783033704,2155.0123213524944,5604236.82918923,2.198992142495084,,,,,,,,,,
2091.592399999966,0.7933174734964554,0.27186012954380895,70.74777199999897,20915923.99999966,23539075520.820038,11520096005.40886,2594.4677768552483,6369456386.248398,3117231558.518313,1011.0087759520119,2670543247.698003,2625.2577945213047,1200.2095198325715,2163.988407742384,5681027.434679441,2.1873329207449768,,,,,,,,,,
2091.744799999966,0.7978714992540902,0.26838142181250885,70.75234399999897,20917447.999999657,23478799754.12681,11413880032.2722,2594.1489950522136,6518921845.498982,3169079879.0174823,1011.0070053104918,2670551260.50724,2638.235510423331,1208.6776149624375,2169.263096914246,5723026.933730052,2.1827454051966706,,,,,,,,,,
2091.897199999966,0.8012772514259753,0.26758797598222234,70.75691599999897,20918971.999999657,23433790669.52915,11334563281.251638,2593.9105924001815,6544454942.660129,3165451963.5756288,1011.005234554559,2670559270.7296047,2638.6153333474367,1207.6846907793195,2170.344151522856,5726703.3568491405,2.1848545017530503,,,,,,,,,,
2092.0495999999657,0.8027866586706652,0.26911693395753544,70.76148799999896,20920495.999999654,23413861589.41688,11299442438.298847,2593.804933893053,6465764773.792607,3120354009.1854396,1011.0034636842171,2670567278.3652277,2629.1897238100205,1199.7415362767879,2167.846255166972,5699679.096885038,2.191463448010064,,,,,,,,,,
2092.2019999999657,0.801756080584919,0.27209501335372366,70.76605999999897,20922019.999999654,23427467330.285446,11323419790.082783,2593.8770743590558,6328162749.600075,3058650869.2321835,1011.0016926994687,2670575283.414233,2615.111277959563,1189.0994129613014,2163.18457624911,5656968.381657225,2.1992368757856497,,,,,,,,,,
2092.3543999999656,0.7979303169349212,0.2754640249543765,70.77063199999895,20923543.999999654,23478021946.63108,11412509375.361881,2594.144877814556,6183414904.889629,3005716611.655664,1010.9999216003174,2670583285.876746,2601.93904458238,1180.1677093265444,2158.0453960895616,5615102.576066677,2.204719739423443,,,,,,,,,,
2092.5067999999656,0.7916673984971248,0.2783151974339583,70.77520399999896,20925067.999999654,23560941407.583065,11558626367.197826,2594.5832821052013,6072283338.880567,2978966463.848141,1010.9981503867664,2670591285.7529,2593.8213107250895,1176.0487766563658,2153.847473517504,5586695.476861095,2.2055388876808366,,,,,,,,,,
2092.6591999999655,0.7839671695099155,0.2801040516862341,70.77977599999896,20926591.99999965,23663164471.33924,11738751397.701887,2595.1222981343058,6015578568.861834,2984190107.7407255,1010.9963790588192,2670599283.042823,2592.493020425357,1177.7481697631158,2151.4022098200826,5577495.213086253,2.2012286556529257,,,,,,,,,,
2092.8115999999654,0.7762283614990719,0.28073376909980124,70.78434799999897,20928115.999999654,23766207269.413376,11920318551.95453,2595.664014695065,6012547580.601516,3015688690.1257195,1010.9946076164789,2670607277.7466373,2597.1064727419025,1184.1149539118076,2150.7937992687457,5585840.497614007,2.193289143222267,,,,,,,,,,
2092.9639999999654,0.7698347699610659,0.280484045017442,70.78891999999895,20929639.99999965,23851573440.177658,12070741886.580898,2596.111566102725,6045767304.019803,3059626100.399083,1010.9928360597482,2670615269.864474,2604.9129108239486,1192.5109835468268,2151.5110528673604,5604498.919394614,2.1843932230093883,,,,,,,,,,
2093.1163999999653,0.7658661260096276,0.279796900049688,70.79349199999896,20931163.999999654,23904670006.003426,12164306646.364338,2596.389371179326,6091337859.912532,3099683099.410116,1010.9910643886311,2670623259.39646,2612.5635890999647,1199.9325143538708,2152.7998395952654,5624326.475546835,2.1772587690123184,,,,,,,,,,
2093.2687999999653,0.7650042042415768,0.2790328436290401,70.79806399999896,20932687.99999965,23916212656.28548,12184647156.343176,2596.4497057030894,6130102732.379143,3123117355.5627656,1010.9892926031305,2670631246.342724,2617.465877680826,1204.1091059317034,2154.054178174535,5638163.31004766,2.1737779946905307,,,,,,,,,,
2093.421199999965,0.7675253126653079,0.2782739131528781,70.80263599999896,20934211.999999654,23882461620.20922,12125171446.842636,2596.2732281134286,6157088928.918435,3125965826.463189,1010.98752070325,2670639230.7033925,2618.872168684225,1204.3574958021857,2155.1295708470698,5644008.852999769,2.1744973380515016,,,,,,,,,,
2093.573599999965,0.7732955521898398,0.2773155706269368,70.80720799999895,20935735.99999965,23805339116.71689,11989271930.737967,2595.8693113467116,6182209105.700168,3113595052.6692586,1010.9857486889922,2670647212.4785943,2617.9512553651352,1201.6300790664202,2156.3564217910334,5645236.001442507,2.178666547194869,,,,,,,,,,
2093.725999999965,0.7816317538978498,0.27582698903970737,70.81177999999895,20937259.99999965,23694228061.333244,11793487095.139048,2595.285777227151,6223253743.48244,3097541836.921365,1010.9839765603608,2670655191.6684575,2617.064979846724,1197.9906580253764,2158.2925818190433,5648391.932141588,2.184545398843409,,,,,,,,,,
2093.878399999965,0.7912739940377274,0.2735919246428036,70.81635199999894,20938783.99999965,23566156633.062984,11567816166.655743,2594.6108204173593,6294734094.087386,3089868575.1847577,1010.9822043173591,2670663168.2731075,2618.529131458464,1195.6613063529076,2161.3428194191406,5659539.135717589,2.1900258188045663,,,,,,,,,,
2094.030799999965,0.8005770478817118,0.2706676022198713,70.82092399999895,20940307.99999965,23443039516.67157,11350862215.30345,2593.95960664828,6399977391.483264,3098798750.05636,1010.98043195999,2670671142.292673,2623.662812594928,1196.2384278947463,2165.4984290714096,5681537.699087393,2.193260767598227,,,,,,,,,,
2094.183199999965,0.8079744340502049,0.2673989729867268,70.82549599999894,20941831.999999646,23345453042.465366,11178880952.901365,2593.441789616486,6528825122.366834,3126302953.8339186,1010.9786594882572,2670679113.7272825,2632.3428008246474,1200.2075883505772,2170.2927738308367,5712954.558875358,2.1932395915295175,,,,,,,,,,
2094.335599999965,0.8124372456602624,0.2642787063058642,70.83006799999895,20943355.99999965,23286711440.076675,11075348097.39678,2593.1293928037817,6662148039.621513,3168571432.0405073,1010.9768869021636,2670687082.5770617,2643.270860480962,1206.9856395388906,2175.0001753655206,5749114.585084663,2.1899770584600997,,,,,,,,,,
2094.487999999965,0.8137545697228571,0.26176599182986837,70.83463999999894,20944879.999999646,23269391066.45783,11044819083.306934,2593.0371801193996,6778885588.454348,3217598805.9627476,1010.9751142017127,2670695048.842142,2654.50734877138,1215.1967115414272,2178.907134298046,5783925.000284551,2.184426046877831,,,,,,,,,,
2094.6403999999648,0.8124917231460231,0.2601449120392471,70.83921199999895,20946403.999999646,23285994991.922737,11074085296.137972,2593.125579379778,6862848339.557596,3263754368.799009,1010.9733413869076,2670703012.5226474,2664.1067561816585,1223.1436609176237,2181.536724594425,5811846.726850414,2.1780816442959767,,,,,,,,,,
2094.7927999999647,0.8096491007017582,0.25948169603373517,70.84378399999893,20947927.999999646,23323398714.504074,11140010861.773806,2593.324562950877,6906421866.720701,3298730839.0614486,1010.9715684577513,2670710973.618704,2670.6514226101026,1229.3431923819749,2182.732924215741,5829318.789234678,2.1724213703379687,,,,,,,,,,
2094.9451999999646,0.806280624035891,0.25968317245323,70.84835599999894,20949451.999999646,23367773675.63913,11218219309.006634,2593.5603563174877,6909647197.509842,3317129765.3544397,1010.9697954142475,2670718932.1304426,2673.407789955937,1232.8076690062994,2182.5882187675975,5834948.346319348,2.1685522058041937,,,,,,,,,,
2095.0975999999646,0.8032339925020507,0.26059716153777646,70.85292799999894,20950975.999999642,23407957524.65071,11289037622.444185,2593.7736205248566,6876558825.644495,3316382098.43384,1010.9680222563993,2670726888.057994,2672.162290741726,1233.0329535053825,2181.2989743499943,5828784.864091658,2.167145884580822,,,,,,,,,,
2095.2499999999645,0.8011485252151149,0.26211346331041746,70.85749999999894,20952499.999999646,23435490803.166866,11337559380.47621,2593.919603234942,6810262303.217977,3294650575.3964734,1010.96624898421,2670734841.401475,2666.7434812180522,1229.6328182708946,2179.006217293441,5810850.62550089,2.168731544566302,,,,,,,,,,
2095.4023999999645,0.8004975127383129,0.2642153435134311,70.86207199999893,20954023.99999965,23444090236.211548,11352713854.400635,2593.965174108318,6710251543.837043,3249414453.7357955,1010.9644755976825,2670742792.161027,2656.722037910516,1222.0862010387361,2175.712100769329,5780262.286262462,2.173923603467892,,,,,,,,,,
2095.5547999999644,0.8015009898108297,0.26696652896237205,70.86664399999893,20955547.999999646,23430835873.83139,11329356113.742744,2593.894930713242,6573487177.326361,3178434501.529122,1010.9627020968209,2670750740.336767,2641.5749291022503,1209.8909163071805,2171.305008056844,5735664.872717119,2.183316606066309,,,,,,,,,,
2095.7071999999644,0.8037944054313513,0.2704275803245188,70.87121599999894,20957071.999999646,23400562418.060333,11276005032.809858,2593.734391619805,6399763488.832864,3083847474.2460394,1010.9609284816272,2670758685.9288263,2621.464228380446,1193.2911369580254,2165.7087937814886,5677328.131987137,2.1968354135799277,,,,,,,,,,
2095.8595999999643,0.8062156632202889,0.2745596358780339,70.87578799999892,20958595.999999646,23368629998.894188,11219728490.279362,2593.5649035745796,6196734883.301018,2975171540.658154,1010.9591547521057,2670766628.9373307,2597.9048415225134,1173.8838661925026,2159.045245439398,5608994.096193176,2.2130850558060984,,,,,,,,,,
2096.0119999999642,0.8070573332204272,0.2790964414436322,70.88035999999893,20960119.999999646,23357536608.386993,11200177417.042377,2593.50598667457,5983989122.851218,2869383914.976716,1010.957380908259,2670774569.362411,2574.0451414080644,1154.7583931268437,2151.8223023936107,5538887.742649788,2.2290767979941584,,,,,,,,,,
2096.164399999964,0.8049217920268985,0.28351251953392065,70.88493199999893,20961643.999999642,23385690392.48822,11249795361.19326,2593.655474558117,5790220549.086953,2785412582.6589966,1010.9556069500909,2670782507.204192,2553.8657931399484,1139.5599234744896,2144.940247426563,5477889.5262318365,2.2410982876207823,,,,,,,,,,
2096.316799999964,0.7997215112420407,0.28714004101732077,70.88950399999894,20963167.999999646,23454343474.424065,11370782615.280981,2594.019494213057,5644249653.71176,2736360363.645068,1010.9538328776042,2670790442.4628015,2540.6581351220425,1130.92750728802,2139.457955284083,5435631.258844076,2.2465260759414867,,,,,,,,,,
2096.469199999964,0.7930153001224756,0.2894133078740055,70.89407599999892,20964691.999999642,23543078720.575745,11527150166.465668,2594.4889289914267,5564303133.128001,2724391255.2203927,1010.9520586908023,2670798375.1383686,2535.6689472518347,1129.3136244482355,2136.192285217273,5416676.442984373,2.2453186540547776,,,,,,,,,,
2096.621599999964,0.7873339018456142,0.29017125717741815,70.89864799999893,20966215.99999964,23618432633.582733,11659931094.611399,2594.886626870807,5548438852.954204,2739149363.2021375,1010.9502843896887,2670806305.2310195,2537.3236694667617,1132.6117659158579,2135.273827084059,5417880.822253261,2.2402413128871386,,,,,,,,,,
2096.773999999964,0.785001890454693,0.2897891148396637,70.90321999999892,20967739.99999964,23649410529.970196,11714516164.803349,2595.0498676681714,5572702945.628887,2760386718.962297,1010.9485099742661,2670814232.7408814,2541.5547669438606,1136.802174801637,2135.994537405745,5428747.098709618,2.2357054052850858,,,,,,,,,,
2096.926399999964,0.7872239630356346,0.28904356627610245,70.90779199999892,20969263.99999964,23619892408.531864,11662503322.62621,2594.8943225875055,5598923567.324235,2764511521.7994237,1010.9467354445385,2670822157.6680818,2543.219179249218,1137.3663912437742,2137.064463205275,5435023.33011559,2.2360597243145763,,,,,,,,,,
2097.078799999964,0.793827111186715,0.28872639968108904,70.91236399999892,20970787.999999635,23532324880.023125,11508200457.142908,2594.43210221693,5592258292.037635,2734826659.116967,1010.9449608005083,2670830080.012746,2538.3858514752246,1131.1976736973652,2137.237560934467,5425133.58591747,2.2439807917730312,,,,,,,,,,
2097.231199999964,0.803613109697069,0.2892104096076509,70.91693599999891,20972311.99999964,23402954591.322323,11280220833.350729,2593.747082321205,5540135110.963026,2670344347.0951896,1010.9431860421794,2670837999.775008,2526.3573555268986,1118.1103434542633,2135.9837191497622,5396258.180159703,2.2594884040890193,,,,,,,,,,
2097.3835999999637,0.8147481692760249,0.290234861803863,70.92150799999891,20973835.999999635,23256332739.97641,11021801859.973246,2592.967628150678,5460596629.407333,2587923674.789426,1010.9414111695547,2670845916.9549866,2510.3507797418747,1101.2806655970915,2133.8084676950734,5356607.750698143,2.279483203658002,,,,,,,,,,
